condition,material,burst_kHz,member,capture_index,carrier_Hz,detected_burst_Hz,burst_detection_method,burst_frequency_relative_error,voltage_pp_kV,locked_charge_sign,file_sign_vote,sign_vote_disagrees,charge_lsb_nC,complex_fit_residual_rms_nC,complex_fit_signal_codes,raw_qv_energy_per_burst_uJ,burst_energy_median_uJ,apparent_lissajous_power_mW,detected_activity_on_fraction,duty_on_fraction,duty_envelope_contrast,source_voltage_clipped,current_clipped,monitor_voltage_clipped,negative_peak_envelope_halfcycle_median_nC,negative_peak_envelope_halfcycle_p95_nC,negative_all_halfcycle_p95_nC,negative_record_total_nC,negative_record_average_equivalent_flow_per_s,negative_peak_halfcycle_average_equivalent_flow_p95_per_s,negative_resolved_halfcycles,negative_total_halfcycles,negative_resolved_halfcycle_fraction,negative_peak_charge_resolution_threshold_nC,negative_peak_rate_resolution_threshold_per_s,positive_peak_envelope_halfcycle_median_nC,positive_peak_envelope_halfcycle_p95_nC,positive_all_halfcycle_p95_nC,positive_record_total_nC,positive_record_average_equivalent_flow_per_s,positive_peak_halfcycle_average_equivalent_flow_p95_per_s,positive_resolved_halfcycles,positive_total_halfcycles,positive_resolved_halfcycle_fraction,positive_peak_charge_resolution_threshold_nC,positive_peak_rate_resolution_threshold_per_s,transport_imbalance_nC
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_36.csv,36,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.396040093007706,52.495465251970025,1775.7891545023815,1775.7891545023815,35498.74369310813,0.42499999999999905,0.42499999999999905,0.7543649607400921,False,False,False,400.3619713456193,411.1151435521212,405.8409924178652,119996.72452523353,7.48936120367616e+16,5.815473250446717e+17,795.0,795.0,1.0,7.874016,1.1292480343370044e+16,368.98374419201645,381.2045036080932,375.7654100005199,105696.97850359089,6.596870483611612e+16,4.4474646742290086e+17,939.0,946.0,0.992600422832981,7.874016,9264961216310010.0,-14299.74602164264
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_37.csv,37,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.69973621559047,52.827367799078885,1777.0364056396588,1777.0364056396588,35523.67674798737,0.4249999999999962,0.4249999999999962,0.7552000308267758,False,False,False,402.4317788228401,412.0089683562303,407.3381057928545,120358.818199195,7.51196057315556e+16,5.809786513164906e+17,800.0,800.0,1.0,7.874016,1.1251875548124616e+16,164.9691925941915,379.9890629550951,376.0956070887915,110853.82748176734,6.918725141088118e+16,4.413694000226229e+17,958.0,965.0,0.9927461139896373,7.874016,9219670539991204.0,-9504.99071742766
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_38.csv,38,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.15817004138255,52.703471394631904,1776.4431506481633,1776.4431506481633,35511.817340672955,0.4270832185663573,0.4270832185663573,0.7582248390414719,False,False,False,401.52977179816327,410.70588216034315,406.5724972673128,120033.91088844155,7.491682117909594e+16,5.822311830987589e+17,766.0,766.0,1.0,7.874016,1.1292267388600662e+16,365.61793827425106,379.5091015570306,375.80793677806855,108322.2657331498,6.760722658771863e+16,4.407861734204429e+17,949.0,953.0,0.9958027282266527,7.874016,9219893615239726.0,-11711.645155291742
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_39.csv,39,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,40.86082571703176,52.62965432315276,1776.418849523301,1776.418849523301,35511.33155135458,0.4250000851362082,0.4250000851362082,0.75820688648493,False,False,False,398.5415201426255,407.3994595632165,402.63354354993464,120167.12480511954,7.499996404347872e+16,5.783462513420308e+17,781.0,781.0,1.0,7.874016,1.1293107080311726e+16,365.9289315943436,377.33161492923006,373.8338227498837,106635.0704305733,6.6554196591097016e+16,4.390119076434694e+17,949.0,952.0,0.9968487394957983,7.874016,9242385926488148.0,-13532.05437454625
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_40.csv,40,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,40.97773636191325,52.736944971585395,1777.629705842613,1777.629705842613,35535.53705909713,0.42500008513623555,0.42500008513623555,0.760616021283826,False,False,False,399.19473031733344,409.2395128477048,405.54733132837,119868.38503702298,7.481351145170758e+16,5.80491211727991e+17,770.0,770.0,1.0,7.874016,1.125611198577571e+16,364.4686968940162,378.23037485686217,373.8585377207224,107986.64828160807,6.7397757510058536e+16,4.42255498492259e+17,945.0,947.0,0.9978880675818373,7.874016,9227733357209372.0,-11881.73675541491
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_41.csv,41,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.33531327358317,52.89142092329419,1775.8085743927354,1775.8085743927354,35499.13190457371,0.42708333333333226,0.42708333333333226,0.7623282831190602,False,False,False,401.72703205664243,411.4689425994084,406.13501577585305,120175.49668935811,7.500518919152054e+16,5.817625946940457e+17,772.0,772.0,1.0,7.874016,1.1252097286721012e+16,162.19179681757413,377.79934471741916,374.03278735989886,111768.45204314818,6.975809646794726e+16,4.413796362808742e+17,978.0,979.0,0.9989785495403473,7.874016,9227421770122574.0,-8407.044646209935
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_42.csv,42,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.52450294103274,52.53454976214053,1775.171567997283,1775.171567997283,35486.39788899213,0.41041666666667964,0.41041666666667964,0.7610391307115318,False,False,False,400.81022380045533,410.5622169128575,405.628808977251,119922.02393224592,7.484698912057565e+16,5.828285654161996e+17,766.0,766.0,1.0,7.874016,1.129898460183984e+16,370.469572877378,380.41176948832015,376.9218741972165,104586.52449341303,6.527563665319719e+16,4.444437674223112e+17,917.0,919.0,0.9978237214363439,7.874016,9251366673986314.0,-15335.499438832892
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_43.csv,43,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.18652010260278,52.465122673233836,1775.1375383990471,1775.1375383990471,35485.717623554825,0.42500008513624293,0.42500008513624293,0.757562632730255,False,False,False,399.63832420323456,410.8003222184781,406.1925154028148,120178.46775455026,7.500704352383435e+16,5.82386922548375e+17,765.0,765.0,1.0,7.874016,1.1293130769217646e+16,370.0316573773214,381.2966542320599,377.99279707467673,105157.71415488451,6.563213352488187e+16,4.461755420164645e+17,918.0,921.0,0.996742671009772,7.874016,9277785230681954.0,-15020.753599665753
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_44.csv,44,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.12157879767494,52.39714415657891,1776.4310011711166,1776.4310011711166,35511.57446771104,0.4270832185663499,0.4270832185663499,0.7579493576848177,False,False,False,399.30698725779735,408.833925975007,403.70767800824666,120275.83821080929,7.506781539243125e+16,5.794937574797174e+17,776.0,776.0,1.0,7.874016,1.129313076921714e+16,370.2876945554001,380.557666851146,375.55075277010627,104354.67148490692,6.513093012610394e+16,4.451445222826488e+17,928.0,934.0,0.9935760171306209,7.874016,9287595279358474.0,-15921.166725902367
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_45.csv,45,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.15860150400283,52.51160154647843,1779.4993879979784,1779.4993879979784,35572.91276186714,0.42708321856635795,0.42708321856635795,0.7579646270844487,False,False,False,399.6819127106033,408.706256715644,404.49359130568854,120517.45801627712,7.52186176750994e+16,5.807169797212527e+17,787.0,787.0,1.0,7.874016,1.1299008282501154e+16,365.8956773897251,378.1261772928879,375.34165622995755,107883.87042124697,6.733361071579972e+16,4.407129642017535e+17,951.0,953.0,0.9979013641133263,7.874016,9273216817950238.0,-12633.587595030142
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_46.csv,46,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.123111166928844,52.6039874993907,1777.6758651587652,1777.6758651587652,35536.45980250334,0.42500000000001825,0.42500000000001825,0.7559779839607238,False,False,False,400.77791646405296,410.19681812263747,406.1059843942247,120162.03292868243,7.499678604824651e+16,5.818873814980536e+17,770.0,770.0,1.0,7.874016,1.1298984611080916e+16,366.6354606637285,379.9831241652513,376.0351310026324,106296.27896857282,6.634274651679857e+16,4.441503635141995e+17,941.0,943.0,0.9978791092258749,7.874016,9251343672273160.0,-13865.753960109607
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_47.csv,47,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.40253973860986,52.51626744212031,1777.0072840723021,1777.0072840723021,35523.09459607315,0.4260416666666405,0.4260416666666405,0.7576626572485049,False,False,False,402.2523721507257,411.83247219696545,407.4830507160547,121278.49927812608,7.569360671529522e+16,5.806881562023302e+17,815.0,815.0,1.0,7.874016,1.123201412874434e+16,162.65663012291358,379.2615210679565,374.9470627967184,112551.21919542024,7.0246645298336856e+16,4.427737425213605e+17,970.0,973.0,0.9969167523124358,7.874016,9236440325160730.0,-8727.280082705838
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_48.csv,48,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.37512940280382,52.45331792006862,1777.6467363044876,1777.6467363044876,35535.87750492062,0.42500008513623555,0.42500008513623555,0.7561944867856539,False,False,False,402.05688140178296,411.14943880060804,406.76223218106225,120883.84818942817,7.544729294595053e+16,5.806436174387075e+17,805.0,805.0,1.0,7.874016,1.129248026031245e+16,360.1875948857455,376.3931212626948,374.1153680860674,110700.34321523158,6.909145720352131e+16,4.3889083133571674e+17,967.0,973.0,0.9938335046248715,7.874016,9258738011555220.0,-10183.504974196592
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_49.csv,49,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.59864423631407,52.593423525568326,1779.504271987888,1779.504271987888,35573.01039480152,0.4250000000000009,0.4250000000000009,0.757084559470299,False,False,False,402.97577752071896,411.75207963945763,407.2999609422048,120880.23232781883,7.544503617654602e+16,5.815407566445242e+17,810.0,810.0,1.0,7.874016,1.12399672854046e+16,367.35322523591554,379.61607634269484,375.94118907254506,109170.9382729526,6.8136908978581544e+16,4.418517238258016e+17,970.0,974.0,0.9958932238193019,7.874016,9243413870972010.0,-11709.29405486623
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_50.csv,50,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.00029692712519,52.354030050411275,1773.3091112095133,1773.3091112095133,35449.16662424378,0.42500000000000826,0.42500000000000826,0.7569729147009471,False,False,False,399.34325702846644,410.33213989254074,403.3940358102925,119884.82064314325,7.482376941427472e+16,5.821321125470036e+17,760.0,760.0,1.0,7.874016,1.1312490517826e+16,369.98829951632786,381.23490142479886,376.98229705422006,103372.60191152913,6.451799058202332e+16,4.46186280452876e+17,917.0,920.0,0.9967391304347826,7.874016,9277798393221786.0,-16512.21873161412
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_51.csv,51,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.100110908477916,52.42838674491913,1773.8902638886668,1773.8902638886668,35460.78410143781,0.42500008513623116,0.42500008513623116,0.7585608873428222,False,False,False,398.8676913546747,409.151727510563,404.108726410831,119412.7108457609,7.45291113046988e+16,5.817818899028164e+17,747.0,747.0,1.0,7.874016,1.1319308170948844e+16,372.2683880719162,381.7034008405449,377.68237702148633,101613.890729329,6.342032534586337e+16,4.4598847899224e+17,894.0,895.0,0.9988826815642458,7.874016,9280357780037080.0,-17798.820116431903
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_52.csv,52,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.60943744256241,52.42932708628736,1774.5151370921394,1774.5151370921394,35473.275569602556,0.42708321856634923,0.42708321856634923,0.757786077621288,False,False,False,400.73558463343227,411.8835345973154,407.0208663355196,119493.27524271561,7.45793939996088e+16,5.836445227472143e+17,761.0,761.0,1.0,7.874016,1.125209729795859e+16,372.2554562624734,381.5521314009086,378.08882438243455,102720.39032661388,6.4110925459206136e+16,4.476524825611986e+17,909.0,913.0,0.9956188389923329,7.874016,9287555374593242.0,-16772.884916101728
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_53.csv,53,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.6651015093747,52.31934374078554,1774.5831825465357,1774.5831825465357,35474.635825767524,0.4250000000000009,0.4250000000000009,0.7553611878331712,False,False,False,400.5458662625358,410.74000543426604,406.1181114149698,120124.82696616664,7.497356467338702e+16,5.831821202246721e+17,784.0,784.0,1.0,7.874016,1.1293130769218658e+16,371.9633234724712,381.52306802671416,377.8857176789596,103195.71157571604,6.440758793365226e+16,4.474146746161491e+17,911.0,912.0,0.9989035087719298,7.874016,9290111480517072.0,-16929.115390450606
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_54.csv,54,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.39495675497309,52.30077865211509,1774.5467154835906,1774.5467154835906,35473.906834424466,0.4104166666666638,0.4104166666666638,0.7588503809734889,False,False,False,399.9506371487029,410.4350544561996,404.99663179207266,120282.59908503329,7.507203506003605e+16,5.83209580712236e+17,771.0,771.0,1.0,7.874016,1.1298984610352862e+16,371.97412245046013,382.01598245751853,377.295614428283,102256.09437756399,6.382114421045988e+16,4.4806925455017875e+17,896.0,903.0,0.9922480620155039,7.874016,9274531593161406.0,-18026.5047074693
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_55.csv,55,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.192329274225045,52.248280823340885,1776.3824097794982,1776.3824097794982,35510.60310613223,0.42500008513623555,0.42500008513623555,0.7549570788653357,False,False,False,401.5190482663297,410.3649790996107,406.17334358783825,120376.13629483723,7.513041448272258e+16,5.811980079632252e+17,785.0,785.0,1.0,7.874016,1.129898460184085e+16,367.07695036311316,376.8128040949015,374.3373229257319,106923.61436730383,6.673428565384899e+16,4.394640584752708e+17,940.0,947.0,0.9926082365364308,7.874016,9274550517284952.0,-13452.521927533395
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_56.csv,56,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.28410402184679,52.46305676759895,1778.2666884560745,1778.2666884560745,35548.27059926709,0.42500000000000054,0.42500000000000054,0.7531444369141069,False,False,False,402.02399683946135,411.15710300002104,407.0219857433212,120682.32846343145,7.532151834471648e+16,5.834185278392851e+17,783.0,783.0,1.0,7.874016,1.1293130769216634e+16,365.2237748342573,378.1287490188316,375.7140480145073,109924.20708711626,6.860704699735306e+16,4.406768217137935e+17,951.0,956.0,0.9947698744769874,7.874016,9236440241700890.0,-10758.12137631519
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_57.csv,57,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.48117320398622,52.543949505216716,1776.428594986747,1776.428594986747,35511.52636711194,0.4250000000000009,0.4250000000000009,0.7546246336707291,False,False,False,401.1830884476228,411.68931341844797,406.11302978882173,119774.98340762337,7.475521664888248e+16,5.839127973087276e+17,759.0,759.0,1.0,7.874016,1.1298771410927904e+16,369.4216187967287,381.354598705979,377.1703184311429,105935.66418154459,6.611767584040079e+16,4.4441760760992877e+17,938.0,944.0,0.9936440677966102,7.874016,9227421690251316.0,-13839.319226078776
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_58.csv,58,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.519645735314754,52.73508361583647,1777.0388411059848,1777.0388411059848,35523.72543394463,0.42500000000001825,0.42500000000001825,0.7562052307394469,False,False,False,403.61437955666025,413.44003670888554,409.05303011158423,121131.57966704507,7.560190970942752e+16,5.839007165052512e+17,799.0,799.0,1.0,7.874016,1.125183908121638e+16,159.82100957460875,379.49477402738387,376.3564674648384,113559.69582170216,7.087606628874912e+16,4.402971687907698e+17,984.0,992.0,0.9919354838709677,7.874016,9199677344576306.0,-7571.883845342905
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_59.csv,59,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.007507055833244,52.65112624501933,1776.39457909641,1776.39457909641,35510.846375701076,0.42708333333333226,0.42708333333333226,0.7574178708293257,False,False,False,402.82170455012397,411.24126790147375,406.79867797886016,120454.67693941048,7.517943409210824e+16,5.825187631252006e+17,775.0,775.0,1.0,7.874016,1.1252097287145532e+16,361.40096240274636,376.620566654016,373.8161802079968,110790.46655770735,6.914770592758892e+16,4.356137650137522e+17,978.0,983.0,0.9949135300101729,7.874016,9182889295977248.0,-9664.210381703131
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_60.csv,60,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.7146323355234,52.629026453554836,1779.543134084666,1779.543134084666,35573.78726383994,0.42708321856634923,0.42708321856634923,0.7580593712375685,False,False,False,404.0363137257936,412.9823503337106,408.66291050043844,121173.16015447077,7.562786135857363e+16,5.82116315022513e+17,818.0,818.0,1.0,7.874016,1.1234527685750258e+16,160.4965715419524,377.64149827800713,374.3452645982788,113444.6868858198,7.080428570758065e+16,4.415978001731284e+17,1000.0,1005.0,0.9950248756218906,7.874016,9219893615524398.0,-7728.473268650967
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_61.csv,61,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.96232492867671,52.737991679968545,1777.0437408951434,1777.0437408951434,35523.823382712384,0.4250000000000009,0.4250000000000009,0.7572560044865022,False,False,False,405.5207717364201,413.9708937090643,409.86152568454355,121239.0504390319,7.566898549282344e+16,5.859385081343405e+17,814.0,814.0,1.0,7.874016,1.1238448987003082e+16,165.24434396262262,378.8543318988589,376.62794235650705,111225.38848926807,6.941915395700357e+16,4.4150275705771264e+17,975.0,977.0,0.9979529170931423,7.874016,9227549104725246.0,-10013.661949763831
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_62.csv,62,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.42310524,-1,-1,False,7.9047679999999945,41.64487868689585,52.35959134669258,1776.3897299551672,1776.3897299551672,35510.74943940564,0.4250000000000003,0.4250000000000003,0.7559772157710901,False,False,False,403.697715749033,412.3946122449236,408.60279916597864,120749.56888060033,7.536348513786488e+16,5.832747924684943e+17,787.0,788.0,0.998730964467005,7.874016,1.12655835970404e+16,372.01915709832986,382.5923630854109,377.18982128563437,104166.74902071797,6.501364199026819e+16,4.4721517805460026e+17,923.0,927.0,0.9956850053937433,7.874016,9277785230682106.0,-16582.819859882366
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_63.csv,63,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.54225040324981,52.421088840924064,1776.4139910770284,1776.4139910770284,35511.234429047836,0.42500000000000954,0.42500000000000954,0.7549602302035776,False,False,False,402.59858044945724,414.0425725254283,407.1624790360857,120931.56035510349,7.547707156232242e+16,5.839225415255246e+17,800.0,800.0,1.0,7.874016,1.1252146539669616e+16,366.91581275773854,378.43376821684114,376.3377654287988,108858.28625906282,6.7941773330309336e+16,4.4405707650248864e+17,959.0,965.0,0.9937823834196892,7.874016,9265187571724974.0,-12073.274096040666
argon_only_20kHz,argon_only,20,Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_64.csv,64,119994.81622405129,19990.404605807908,voltage activity-envelope rising edges,0.00047976970960462496,7.265625,-1,-1,False,7.9047679999999945,41.804516272892485,52.782579349554965,1780.1315113710457,1780.1315113710457,35585.54916385555,0.4250000000000089,0.4250000000000089,0.7558037368161739,False,False,False,403.4578813703867,414.5748122343258,408.8616280367224,121241.57672496856,7.56705622248516e+16,5.860001356219583e+17,817.0,817.0,1.0,7.874016,1.1252097286719866e+16,159.4030609175699,378.7151874626446,376.7544378660329,113079.06453269708,7.057608965660442e+16,4.399760113179132e+17,990.0,994.0,0.9959758551307847,7.874016,9219670542408940.0,-8162.512192271475
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_01.csv,1,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.638094895509358,28.325193099179835,9131.493766504791,9131.493766504791,36523.6375532499,0.39450688220280844,0.39450688220280844,0.805364090573115,False,False,False,-253.7919930772408,-241.6005484226806,-15.94099195767386,-77104.05703529212,-4.812299133087749e+16,-3.571770710037199e+17,0.0,1209.0,0.0,8.4180765318622,1.259061873713693e+16,-77.17229224337873,-62.69306745290543,-18.49372102516114,-77972.12090163192,-4.866477643947945e+16,-1.318619194563352e+17,0.0,1248.0,0.0,8.428406167156503,1.7993963823262266e+16,-868.0638663397986
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_02.csv,2,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.571685594388768,28.289166899274218,9137.759351484983,9137.759351484983,36548.69828928359,0.3949229886889377,0.3949229886889377,0.8053461658957781,False,False,False,-253.28902610241136,-243.2273937593404,-16.054008048110088,-77339.83484634108,-4.8270147446825176e+16,-3.6037347057884045e+17,0.0,1209.0,0.0,8.4180765318622,1.2551466582988896e+16,-76.33018278057685,-67.3346714735396,-17.482272645847196,-78177.01103065186,-4.879265461193536e+16,-1.433915977694164e+17,0.0,1248.0,0.0,8.428406167156503,1.7977684783008366e+16,-837.1761843107815
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_03.csv,3,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.566013781604312,28.2765554595746,9150.207733644223,9150.207733644223,36598.4886313387,0.39450688220280883,0.39450688220280883,0.8062577330907138,False,False,False,-252.45008447102612,-238.77750739653143,-16.859359088624004,-77357.60708531871,-4.828123964268536e+16,-3.54996210766351e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.2534816709885526e+16,-74.95617246674496,-67.13425607297675,-18.793973039521056,-78237.88319412983,-4.883064678391667e+16,-1.4118493570252832e+17,0.0,1248.0,0.0,8.428406167156503,1.7910286290354906e+16,-880.2761088111147
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_04.csv,4,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.645946566313647,28.319228930472768,9102.830641023722,9102.830641023722,36408.992388616054,0.39492300449142154,0.39492300449142154,0.806140416012747,False,False,False,-252.31174455558016,-240.9815116168834,-16.318488171731662,-77091.21375875692,-4.811497545066147e+16,-3.57414155970847e+17,4.0,1209.0,0.0033085194375516956,8.4180765318622,1.2592330350385202e+16,-75.44556839512519,-64.60846606585605,-18.513150957096727,-77947.27112970085,-4.864926693965293e+16,-1.3521649865368864e+17,0.0,1248.0,0.0,8.428406167156503,1.7995849187360018e+16,-856.0573709439341
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_05.csv,5,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.923162940745556,28.49882570607957,9233.179792521683,9233.179792521683,36930.3556273611,0.3932584184239595,0.3932584184239595,0.8077514865173887,False,False,False,-250.99322619533788,-239.71294688799463,-16.038686551658106,-77478.12229630165,-4.835645685791849e+16,-3.552455653206395e+17,1.0,1208.0,0.0008278145695364238,8.4180765318622,1.259927304801575e+16,-74.30983677732388,-65.40957450657665,-18.86902264770757,-78318.22381871191,-4.888078981567065e+16,-1.3935310652371522e+17,0.0,1247.0,0.0,8.428406167156503,1.7992277595961892e+16,-840.1015224102593
