condition,material,burst_kHz,member,capture_index,period_index,start_s,stop_s,midpoint_s,signed_raw_qv_energy_uJ,raw_qv_energy_uJ,apparent_power_using_capture_frequency_mW,detected_activity_on_fraction,closure_delta_V_kV,closure_delta_Q_nC,closure_contribution_fraction,detected_burst_Hz,detector_method,source_voltage_clipped,monitor_voltage_clipped,power_usable
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,21,0.00544273571,0.00569264769,0.0055676917,3674.7515105827897,3674.7515105827897,14698.065366161465,0.19933414156456347,0.15748031,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,22,0.00569275169,0.00594266368,0.0058177076849999995,3745.824589525399,3745.824589525399,14982.339488388345,0.19766958760162037,0.0,7.874016,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,23,0.005942767680000001,0.00619267967,0.006067723675000001,3632.365907167442,3632.365907167442,14528.533802519989,0.19017895059776785,0.15748031,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,24,0.00619278367,0.00644269565,0.00631773966,3707.812967977497,3707.812967977497,14830.30273254897,0.1889304786429213,0.0,-7.874016,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,25,0.006442799650000001,0.00669271164,0.006567755645,3750.8719437311097,3750.8719437311097,15002.527613171222,0.19933417360247527,0.15748031,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,26,0.0066928156400000004,0.00694272763,0.006817771635000001,3690.3073556486193,3690.3073556486193,14760.284764383356,0.1897628040975543,0.0,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,27,0.00694283163,0.00719274361,0.00706778762,3725.911838140388,3725.911838140388,14902.693580186353,0.20016643459829225,0.0,7.874016,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,28,0.007192847610000001,0.0074427595999999995,0.007317803605,3761.358489393867,3761.358489393867,15044.471111438399,0.19475656210012277,0.15748031,0.0,0.00016483439216462232,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,29,0.0074428636,0.00769277559,0.007567819595000001,3685.3570462902258,3685.3570462902258,14740.484794147858,0.18851436459691367,0.0,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,30,0.007692879590000001,0.00794279157,0.00781783558,3710.842516014778,3710.842516014778,14842.420149183441,0.20890551145247407,0.0,7.874016,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,31,0.00794289557,0.008192807560000001,0.008067851565,3648.5441105816885,3648.5441105816885,14593.242474822007,0.18976280409755367,0.0,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,32,0.00819291156,0.00844282354,0.00831786755,3657.277504833888,3657.277504833888,14628.17381622499,0.19017895820760514,0.0,7.874016,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,33,0.008442927539999999,0.008692839530000001,0.008567883535000001,3719.651114899284,3719.651114899284,14877.652289864494,0.19142739009840998,0.0,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,34,0.00869294353,0.008942855520000001,0.008817899525,3693.443642972738,3693.443642972738,14772.829110841669,0.18893051109713002,-0.15748031,7.874016,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,35,0.00894295952,0.009192871500000002,0.00906791551,3714.630398243482,3714.630398243482,14857.570708462477,0.19725344899433417,0.0,7.874016,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,36,0.009192975499999999,0.009442887490000001,0.009317931495,3766.459280608514,3766.459280608514,15064.872970578022,0.21015398260803675,0.15748031,0.0,0.0001646111623997995,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,37,0.00944299149,0.00969290348,0.009567947485,3676.6018331078603,3676.6018331078603,14705.466182609502,0.19059509709798422,0.0,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,38,0.00969300748,0.009942919460000001,0.00981796347,3672.2521546237886,3672.2521546237886,14688.068582119631,0.20307946021635642,0.0,0.0,0.0,3999.7440163866904,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,0,3.536e-06,0.00010337599000000001,5.3455995000000004e-05,2595.438982254843,2595.438982254843,25968.932424730538,0.32500003255208654,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,1,0.00010347998999999999,0.00020331999,0.00015339999,2586.095394407175,2586.095394407175,25875.444192843916,0.3343749999999999,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,2,0.00020342399,0.00030326398,0.000253343985,2538.07637547091,2538.07637547091,25394.984946302757,0.3291666996360876,0.15748031,7.904772999999998,0.0004895141468474437,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,3,0.00030336798,0.00040320798000000003,0.00035328798,2594.1674801296163,2594.1674801296163,25956.210279076695,0.33125000000000004,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,4,0.00040331198000000004,0.00050315197,0.000453231975,2573.659064988812,2573.659064988812,25751.01121619325,0.3354167002620893,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,5,0.00050325597,0.00060309597,0.00055317597,2554.8817950441976,2554.8817950441976,25563.133305116724,0.33437499999999903,0.15748031,0.0,0.0004862942363839584,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,6,0.00060319997,0.00070303996,0.000653119965,2541.2225264611843,2541.2225264611843,25426.46408452293,0.3322916999490881,0.15748031,0.0,0.00024397754775764232,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,7,0.00070314396,0.00080298396,0.0007530639600000001,2490.6190311689966,2490.6190311689966,24920.145593245466,0.32604166666666645,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,8,0.00080308796,0.0009029279500000001,0.0008530079550000001,2622.9107386122632,2622.9107386122632,26243.803916340297,0.33333326655982154,0.0,7.904772999999998,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,9,0.00090303195,0.0010028719500000001,0.0009529519500000001,2571.750462953923,2571.750462953923,25731.914501684212,0.32812499999999906,0.0,7.904772999999998,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,10,0.00100297595,0.00110281594,0.001052895945,2569.217018807625,2569.217018807625,25706.56586498466,0.3249999323918199,0.0,7.904772999999998,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,11,0.00110291994,0.00120275994,0.00115283994,2491.3143814302775,2491.3143814302775,24927.102992001583,0.33229166666666693,0.0,-7.904772999999998,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,12,0.0012028639400000001,0.00130270393,0.001252783935,2583.5498208558793,2583.5498208558793,25849.974194131657,0.3281250328650871,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,13,0.00130280793,0.00140264792,0.001352727925,2561.157098275119,2561.157098275119,25625.921498814467,0.33541670026208875,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,14,0.00140275192,0.00150259192,0.00145267192,2581.752939518007,2581.752939518007,25831.99531257925,0.33229166666666693,0.15748031,0.0,0.00024014739397497476,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,15,0.00150269592,0.00160253591,0.001552615915,2569.885618854129,2569.885618854129,25713.25561170787,0.32812503286508493,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,16,0.00160263991,0.00170247991,0.00165255991,2622.8912579688763,2622.8912579688763,26243.609000753702,0.333333333333333,0.15748031,0.0,0.00023638084058147298,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,17,0.00170258391,0.0018024239,0.001752503905,2637.861105172814,2637.861105172814,26393.391350909307,0.33541670026208875,0.15748031,0.0,0.0002350393806166159,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,18,0.0018025279,0.0019023679,0.0018524479,2524.9738775724695,2524.9738775724695,25263.88655221754,0.33124999999999905,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,19,0.0019024719,0.00200231189,0.001952391895,2559.231520203072,2559.231520203072,25606.654928814776,0.33541670026208875,0.15748031,0.0,0.00024226070811416222,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,20,0.00200241589,0.00210225589,0.0020523358899999997,2583.680997171633,2583.680997171633,25851.28669228816,0.33645833333333186,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,21,0.0021023598899999997,0.00220219988,0.002152279885,2617.2457614380623,2617.2457614380623,26187.122402950743,0.3354166001018169,0.0,-7.904772999999998,0.00023781605091522648,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,22,0.00220230388,0.00230214388,0.00225222388,2524.334412989808,2524.334412989808,25257.488323382768,0.3343749999999983,0.15748031,0.0,0.00024560978811763456,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,23,0.00230224788,0.00240208787,0.002352167875,2547.429760760879,2547.429760760879,25488.57120750881,0.33541660010181834,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,24,0.0024021918699999997,0.00250203187,0.00245211187,2607.8923888354907,2607.8923888354907,26093.536268689753,0.33437499999999687,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,25,0.00250213587,0.00260197586,0.0025520558649999997,2565.538375433226,2565.538375433226,25669.75881929505,0.33437503349108727,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,26,0.00260207986,0.0027019198499999997,0.002651999855,2552.375109089536,2552.375109089536,25538.05240026337,0.33645836703308807,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,27,0.0027020238499999997,0.0028018638500000004,0.00275194385,2528.7278483590453,2528.7278483590453,25301.447294098787,0.33541666666666325,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,28,0.00280196785,0.0029018078400000003,0.002851887845,2582.922520129915,2582.922520129915,25843.697672019625,0.33541670026208725,0.15809546999999996,0.0,0.00024097630699447127,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,29,0.0029019118399999998,0.00300175184,0.00295183184,2592.9663382068006,2592.9663382068006,25944.19212968487,0.33437499999999687,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,30,0.0030018558400000004,0.0031016958300000004,0.003051775835,2525.0102809104046,2525.0102809104046,25264.250789569807,0.3333333667200858,0.15809546999999996,-7.904772999999998,0.0007404724633749214,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,31,0.0031017998300000003,0.00320163983,0.00315171983,2531.2223935419092,2531.2223935419092,25326.40672320775,0.33333333333333043,0.15809546999999996,0.0,0.00024589823942052386,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,32,0.00320174383,0.00330158382,0.003251663825,2578.631134038906,2578.631134038906,25800.75976588206,0.33437503349108727,0.15809546999999996,0.0,0.00024137734239594764,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,33,0.0033016878200000004,0.0034015278200000003,0.0033516078200000006,2548.6162727506266,2548.6162727506266,25500.442975596423,0.33229166666666254,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,34,0.00340163182,0.00350147181,0.0034515518150000004,2605.441611222311,2605.441611222311,26069.014760513353,0.334374933330819,0.15809546999999996,0.0,0.00023889352479549813,10005.603137766497,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_10kHz,5mM_Mn_nitrate_in_water,10,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure10kHz-0002/Lissajousfigure10kHz-0002_01.csv,1,35,0.00350157581,0.0036014158100000004,0.0035514958100000002,2486.3082048471383,2486.3082048471383,24877.01317587311,0.33124999999999327,0.0,0.0,0.0,10005.603137766497,voltage activity-envelope rising edges,False,False,True
