condition,material,burst_kHz,member,capture_index,burst_index,target_charge_polarity,pin_voltage_polarity,amplitude_kV,duration_s,midpoint_s,nominal_directed_terminal_charge_nC,passive_background_nC,terminal_excess_nC,model_factor,model_dependent_charge_nC,halfcycle_average_equivalent_flow_per_s,above_passive_resolution_threshold,background_model,evidence_tier,factor_source
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,19,positive,1,3.9245203163333406,3.0877645652389527e-06,0.004795603828113955,79.87405708216015,67.87604650193036,11.998010580229789,1.0,11.998010580229789,2.4252396946003976e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,20,positive,1,4.0279488,3.0418311879002596e-06,0.005045642136491245,82.28156999834373,67.91741189670293,14.364158101640797,1.0,14.364158101640797,2.9473701070264604e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,21,positive,1,3.8718217830000072,3.0437761220384815e-06,0.005295657792335555,82.33103824465495,66.87228629979666,15.458751944858292,1.0,15.458751944858292,3.169942094133137e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,22,positive,1,4.003662905833341,3.0178360684368286e-06,0.0055456781056778225,81.67126836270462,67.59946537956732,14.071802983137303,1.0,14.071802983137303,2.9103398601359124e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,23,positive,1,4.0279488,3.0591870317821235e-06,0.005795698774413186,90.19147457388041,68.35042968672441,21.841044887156002,1.0,21.841044887156002,4.456121134230732e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,24,positive,1,3.975250346666666,3.1198142109306604e-06,0.00604570172913475,96.73093927164335,68.28023415225084,28.45070511939251,1.0,28.45070511939251,5.691856058458166e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,25,positive,1,3.975155497166666,3.0418050067761507e-06,0.00629575669249887,98.66470860010213,67.15413819657795,31.510570403524184,1.0,31.510570403524184,6.4656843774307176e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,26,positive,1,3.975250346666666,2.9985258997930475e-06,0.006545777064979181,89.48063835999686,66.52904401548149,22.95159434451537,1.0,22.95159434451537,4.7774336177827256e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,27,positive,1,3.977218849666673,3.0595910744061344e-06,0.006795796196434015,99.71162624388937,67.4496781497287,32.26194809416067,1.0,32.26194809416067,6.581377605455674e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,28,positive,1,3.975250346666666,3.050525899791698e-06,0.0070458350349791804,109.88421530570632,67.0837303351715,42.800484970534825,1.0,42.800484970534825,8.757165948112618e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,29,positive,1,3.977218849666673,3.053120409122166e-06,0.007295850376035895,103.34788722146953,67.4979253238339,35.84996189763564,1.0,35.84996189763564,7.32882534978371e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,30,positive,1,3.975250346666666,3.050525899791698e-06,0.007545867004979181,103.29861069429369,67.6348027699733,35.66380792432038,1.0,35.66380792432038,7.296970689698818e+16,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,31,positive,1,4.052227003666667,3.0825248481854833e-06,0.007795874991345332,88.12756440723705,68.21845741709983,19.909106990137218,1.0,19.909106990137218,4.031204225863695e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,32,positive,1,3.9772111591666737,3.0531102729568216e-06,0.008045898338571172,90.38134467351453,67.67712737869061,22.70421729482392,1.0,22.70421729482392,4.6414497219235096e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,33,positive,1,3.975250346666673,3.0522641912191645e-06,0.008295915834124895,83.315265945269,68.10579706306896,15.209468882200042,1.0,15.209468882200042,3.1101514187100004e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,34,positive,1,3.8697507400000073,3.0088172462382212e-06,0.00854595350706194,81.88979057657855,66.58073435291267,15.309056223665877,1.0,15.309056223665877,3.1757200760831908e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,35,positive,1,3.975250346666666,3.085170055910219e-06,0.008795964267057239,86.19683307957928,67.84305674399494,18.353776335584342,1.0,18.353776335584342,3.713093912918054e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,36,positive,1,3.896305106666667,3.0158987327204984e-06,0.00904600623856711,81.61172556194309,66.68894095036744,14.92278461157565,1.0,14.92278461157565,3.088323044764673e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,37,positive,1,3.9225518133333335,3.0730155547477322e-06,0.009295990159806658,76.96929181794461,67.40492387230742,9.564367945637187,1.0,9.564367945637187,1.942589884777745e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_01.csv,1,38,positive,1,3.9205756198333335,3.0572344992228773e-06,0.009546042899835279,88.82264217927963,67.1741161487772,21.648526030502424,1.0,21.648526030502424,4.419663316714081e+16,False,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,0,negative,-1,4.080331902833334,4.71047621090296e-06,0.00020677587479657226,339.3338522428219,98.80172836151795,240.53212388130393,1.0,240.53212388130393,3.1871160508773594e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,1,negative,-1,4.106483760000001,4.7579662074079005e-06,0.00045680699688105414,325.81816765720833,99.09290026929773,226.7252673879106,1.0,226.7252673879106,2.974186347956695e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,2,negative,-1,4.080237053333334,4.736347402889093e-06,0.0007068208116305214,328.77283974975836,98.53051991924401,230.24231983051436,1.0,230.24231983051436,3.0341092118168326e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,3,negative,-1,4.132935586666666,4.736347402889093e-06,0.0009568368016305213,327.7892392478343,99.56452347419983,228.22471577363447,1.0,228.22471577363447,3.007521436557773e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,4,negative,-1,4.106483760000001,4.747533229601357e-06,0.0012068601633699575,331.7575330866822,99.87387360316905,231.88365948351316,1.0,231.88365948351316,3.048538883017033e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,5,negative,-1,4.132935586666666,4.724192899788595e-06,0.0014568748488820713,335.69760794259696,99.5418639019669,236.15574404063005,1.0,236.15574404063005,3.12004240868654e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,6,negative,-1,4.104515256999993,4.765005803049772e-06,0.0017069083833013926,330.5805754443303,99.05497151689332,231.52560392743698,1.0,231.52560392743698,3.0326703001247366e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,7,negative,-1,4.078268550333327,4.726036372172237e-06,0.001956930873364039,338.85499501865576,98.45205576298382,240.40293925567192,1.0,240.40293925567192,3.174916587029247e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,8,negative,-1,4.080237053333334,4.753708885831681e-06,0.002206960050888226,341.27335752103335,98.50083272065494,242.7725248003784,1.0,242.7725248003784,3.187546719757136e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,9,negative,-1,4.157213790333326,4.802782997672707e-06,0.0024569892477930336,339.74610581895155,98.01066135478759,241.73544446416395,1.0,241.73544446416395,3.141499357711985e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,10,negative,-1,4.080237053333334,4.753708885831681e-06,0.002706992020888226,346.2157628750635,98.86713033103625,247.34863254402723,1.0,247.34863254402723,3.247629948860252e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,11,negative,-1,4.159182293333333,4.763174315771095e-06,0.002957021460935236,344.3725370739818,99.14527733040741,245.2272597435744,1.0,245.2272597435744,3.2133784437130854e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,12,negative,-1,4.104515256999993,4.76161119819735e-06,0.003207037454318236,338.0511892255486,99.03734567453215,239.01384355101646,1.0,239.01384355101646,3.132987997865476e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,13,negative,-1,4.080237053333334,4.758078886252237e-06,0.0034570595273722025,343.60138191279043,98.83968425175814,244.7616976610323,1.0,244.7616976610323,3.210712545026872e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,14,negative,-1,4.104522947499993,4.803201066981913e-06,0.00370709021621247,331.84766838512445,98.10360420181492,233.74406418330955,1.0,233.74406418330955,3.03738210696679e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,15,negative,-1,4.104515256999993,4.7822588495269325e-06,0.003957095738143901,331.64567834031,98.50182345612322,233.14385488418677,1.0,233.14385488418677,3.042849690284671e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,16,negative,-1,4.080237053333334,4.760659794139817e-06,0.004207110516117572,338.455514527129,99.01490890904994,239.44060561807908,1.0,239.44060561807908,3.1392092217958016e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,17,negative,-1,4.159182293333333,4.732033735633558e-06,0.0044571538106451675,331.7441781687293,99.43295533562207,232.31122283310725,1.0,232.31122283310725,3.064163711457106e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,18,negative,-1,4.080237053333334,4.736347402888551e-06,0.0047071806016305215,333.3848174440335,98.62430113409833,234.76051630993516,1.0,234.76051630993516,3.0936495325067117e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,19,negative,-1,4.104515256999993,4.77370064095109e-06,0.0049571899065653235,321.4549531888454,98.49375841379259,222.96119477505283,1.0,222.96119477505283,2.915168807409439e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,20,negative,-1,4.104515256999993,4.7822941141879155e-06,0.0052072275491458235,328.0456868775002,98.49062628425197,229.55506059324824,1.0,229.55506059324824,2.9959888697151974e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,21,negative,-1,4.106483760000001,4.757966207408551e-06,0.005457230726881054,321.8734856489888,98.89683940066938,222.9766462483194,1.0,222.9766462483194,2.925011864911321e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_64.csv,64,22,negative,-1,4.108657383,4.7422993258283e-06,0.005707255513432338,326.2136232306616,100.11466396569548,226.0989592649661,1.0,226.0989592649661,2.975768944597223e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
